-0.0572 	0 	0 	0
-0.0568152 	0 	0 	0
-0.0564303 	0 	0 	0
-0.0560455 	0 	0 	0
-0.0556606 	0 	0 	0
-0.0552758 	0 	0 	0
-0.0548909 	0 	0 	0
-0.0545061 	0 	0 	0
-0.0541212 	0 	0 	0
-0.0537364 	0 	0 	0
-0.0533515 	0 	0 	0
-0.0529667 	0 	0 	0
-0.0525818 	0 	0 	0
-0.052197 	0 	0 	0
-0.0518121 	0 	0 	0
-0.0514273 	0 	0 	0
-0.0510424 	0 	0 	0
-0.0506576 	0 	0 	0
-0.0502727 	0 	0 	0
-0.0498879 	0 	0 	0
-0.049503 	0 	0 	0
-0.0491182 	0 	0 	0
-0.0487333 	0 	0 	0
-0.0483485 	0 	0 	0
-0.0479636 	0 	0 	0
-0.0475788 	0 	0 	0
-0.0471939 	0 	0 	0
-0.0468091 	0 	0 	0
-0.0464242 	0 	0 	0
-0.0460394 	0 	0 	0
-0.0456545 	0 	0 	0
-0.0452697 	0 	0 	0
-0.0448848 	0 	0 	0
-0.0445 	0 	0 	0
-0.0441152 	0 	0 	0
-0.0437303 	0 	0 	0
-0.0433455 	0 	0 	0
-0.0429606 	0 	0 	0
-0.0425758 	0 	0 	0
-0.0421909 	0 	0 	0
-0.0418061 	0 	0 	0
-0.0414212 	0 	0 	0
-0.0410364 	0 	0 	0
-0.0406515 	0 	0 	0
-0.0402667 	0 	0 	0
-0.0398818 	0 	0 	0
-0.039497 	0 	0 	0
-0.0391121 	0 	0 	0
-0.0387273 	0 	0 	0
-0.0383424 	0 	0 	0
-0.0379576 	0 	0 	0
-0.0375727 	0 	0 	0
-0.0371879 	0 	0 	0
-0.036803 	0 	0 	0
-0.0364182 	0 	0 	0
-0.0360333 	0 	0 	0
-0.0356485 	0 	0 	0
-0.0352636 	0 	0 	0
-0.0348788 	0 	0 	0
-0.0344939 	0 	0 	0
-0.0341091 	0 	0 	0
-0.0337242 	0 	0 	0
-0.0333394 	0 	0 	0
-0.0329545 	0 	0 	0
-0.0325697 	0 	0 	0
-0.0321848 	0 	0 	0
-0.0318 	0 	0 	0
-0.0314152 	0 	0 	0
-0.0310303 	0 	0 	0
-0.0306455 	0 	0 	0
-0.0302606 	0 	0 	0
-0.0298758 	0 	0 	0
-0.0294909 	0 	0 	0
-0.0291061 	0 	0 	0
-0.0287212 	0 	0 	0
-0.0283364 	0 	0 	0
-0.0279515 	0 	0 	0
-0.0275667 	0 	0 	0
-0.0271818 	0 	0 	0
-0.026797 	0 	0 	0
-0.0264121 	0 	0 	0
-0.0260273 	0 	0 	0
-0.0256424 	0 	0 	0
-0.0252576 	0 	0 	0
-0.0248727 	0 	0 	0
-0.0244879 	0 	0 	0
-0.024103 	0 	0 	0
-0.0237182 	0 	0 	0
-0.0233333 	0 	0 	0
-0.0229485 	0 	0 	0
-0.0225636 	0 	0 	0
-0.0221788 	0 	0 	0
-0.0217939 	0 	0 	0
-0.0214091 	0 	0 	0
-0.0210242 	0 	0 	0
-0.0206394 	0 	0 	0
-0.0202545 	0 	0 	0
-0.0198697 	0 	0 	0
-0.0194848 	0 	0 	0
